rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
5,1,F,41.08970247,0.087016598,1.121470557,3.00079349,TRUE,FALSE,2.734104819,12.7104,3.4018,13.5574,0.8022,35.96737373,0.563471189,1.031637561,4.083004066,14.1998,2.5582,FALSE,F,0.471034621,TRUE,9406,1,FE,mens
3,1,B,26.01532631,1.182699013,0.666375306,3.861444293,FALSE,FALSE,2.614752921,12.8074,1.2388,11.4144,0.974,33.71434427,0.713325995,2.100457211,1.339925893,12.9622,2.5178,FALSE,B,0.435179433,TRUE,9277,1,FE,mens
3,2,B,19.84328229,3.353040742,2.337262403,0.400380169,FALSE,TRUE,2.144626961,13.039,2.8908,11.9386,1.05,40.46050027,0.819022499,0.629001912,1.034673687,12.1978,4.8018,FALSE,F,0.349262286,TRUE,2320,1,FE,mens
6,1,B,36.24179478,0.750893302,0.98405584,0.084145744,FALSE,FALSE,2.704509553,12.3064,2.5734,13.5898,0.1928,29.63395449,0.92204625,0.636131013,5.185811586,14.796,2.4234,TRUE,F,0.60797644,FALSE,1078,1,W,mens
12,1,F,43.99324667,0.653419301,1.671386189,2.658495323,FALSE,FALSE,2.206965736,10.7796,2.3406,12.4236,3.813,20.20164723,3.036778272,3.434798064,2.659208051,14.7788,2.926,FALSE,B,0.971807519,FALSE,800,1,W,mens
4,1,B,32.98319677,0.527642201,0.781380894,2.112608332,FALSE,FALSE,2.582358031,10.4962,1.6362,13.0782,1.6792,20.07161818,0.714753846,2.577924845,4.826483131,10.6836,4.087,FALSE,B,0.647467668,FALSE,7585,1,W,mens
3,1,F,38.28351632,0.064762955,0.453902706,4.235399428,FALSE,FALSE,0.829454592,10.0098,0.6842,10.7922,0.9596,26.79994948,0.50084011,3.560368791,6.229596801,13.7468,2.2674,FALSE,F,0.627746695,TRUE,6853,1,W,mens
3,1,F,39.34668141,0.470120695,0.976501759,4.364798221,FALSE,FALSE,2.493926069,9.7452,1.0456,11.3802,0.8376,19.05044905,1.421206935,1.502785069,6.565757948,13.039,3.9292,FALSE,B,0.859390742,TRUE,9340,1,W,mens
3,1,F,37.13083533,-0.085753358,0.642001035,7.65694243,FALSE,FALSE,3.077594392,13.5844,2.3808,10.9362,0.8128,26.45122469,2.127546171,3.029746925,0.534657443,13.6814,2.1724,FALSE,F,0.641775617,TRUE,3671,1,UE,mens
6,1,F,38.23923912,1.338253433,0.234212298,0.166170494,FALSE,TRUE,4.236177338,14.9322,2.7338,13.9012,1.375,37.07025586,0.572928135,0.872964942,3.288288248,12.4836,2.6128,FALSE,F,0.388442267,FALSE,3958,1,UE,mens
8,2,F,35.89546257,-0.1674357,3.194413214,7.892831458,FALSE,FALSE,3.694660369,13.4508,2.9874,13.7588,0.6944,36.37497471,0.356239253,1.665561017,5.855234375,13.6362,0.949,TRUE,F,0.45638089,FALSE,6549,1,UE,mens
5,2,B,33.13096243,1.086996926,0.498291688,0.677783074,TRUE,FALSE,2.549368079,13.7544,3.3332,13.64,0.7864,34.30023726,0.528942964,1.32020326,3.280161735,11.722,1.239,FALSE,B,0.401073906,TRUE,5943,1,UE,mens
11,2,F,33.29602466,1.360259559,2.737154863,0.198054333,FALSE,TRUE,3.839928854,13.4756,0.77,13.2772,3.0648,33.64556995,0.66596292,2.025030397,2.113855558,12.8088,3.4656,FALSE,B,0.442145393,TRUE,4102,1,UE,mens
9,1,B,34.77118318,0.223608445,0.452096173,4.020124842,FALSE,FALSE,2.303995642,13.625,2.3966,13.1944,0.1332,31.55671679,1.216399577,1.790660501,1.542728353,13.7566,3.0912,FALSE,B,0.532842877,TRUE,8059,1,W,mens
3,2,F,33.39872372,0.830722699,0.250307581,1.02240867,TRUE,FALSE,3.310217957,11.371,4.185,10.8354,0.9184,29.80826701,1.806257458,0.141679244,3.099438331,14.234,5.8246,FALSE,F,0.641696488,TRUE,1989,1,UE,mens
5,2,F,41.15112154,0.508215476,0.53763747,2.334874065,TRUE,FALSE,1.975868184,10.2878,0.6142,12.1646,1.232,26.62803355,0.714924445,3.851461062,5.806047416,14.9736,2.4756,TRUE,F,0.66936722,TRUE,8219,1,UE,mens
3,2,F,27.45986705,0.496656878,0.749831072,5.281019159,TRUE,FALSE,1.253100427,12.2694,1.048,11.0522,0.7502,33.81108946,0.531819346,3.182739957,3.537856361,12.2598,4.3834,FALSE,F,0.417108171,TRUE,7477,1,UE,mens
9,1,F,37.62260341,-0.168777436,2.207374196,7.239464947,FALSE,FALSE,2.660864499,9.4434,0.5812,11.6512,0.904,20.88883242,0.846484633,3.974320159,5.476477881,14.922,3.663,FALSE,F,0.886801884,TRUE,8325,1,UE,mens
4,1,B,33.01377858,0.891286918,0.977872172,1.104391612,TRUE,FALSE,2.562474062,14.3424,3.9296,14.096,1.379,34.27790973,1.23809774,0.532383233,0.703473163,12.1464,3.8444,FALSE,U,0.432809488,FALSE,6352,1,UE,mens
9,1,B,29.48834018,-0.571589429,3.930205886,10.55608792,FALSE,FALSE,2.817694519,13.744,1.347,12.9852,1.3666,36.38803818,0.178286541,1.330104752,5.354779362,13.6754,2.8376,FALSE,F,0.430588112,TRUE,824,1,UE,mens
11,2,B,35.29884718,-0.206911401,1.1356624,7.383063635,FALSE,FALSE,9.164867336,14.1222,4.719,12.4274,4.2878,26.09978609,1.00114019,0.183312926,4.176981387,13.21,0.9056,TRUE,B,0.599242081,TRUE,5825,1,FE,mens
3,1,F,33.35116846,1.729509541,0.224913404,1.893008284,FALSE,TRUE,2.760989808,12.2344,2.9216,10.867,0.523,26.4196633,0.846120719,2.65500271,4.60639956,13.6214,2.3084,FALSE,F,0.60668888,TRUE,6344,1,UE,mens
5,2,F,21.55008048,0.985347782,2.463878369,8.027937353,TRUE,FALSE,3.969385368,13.7824,2.176,13.2506,1.7576,36.17197264,0.150939844,0.933227962,5.118744918,13.0698,2.0524,FALSE,B,0.413815953,TRUE,8908,1,FE,mens
7,1,F,37.13740407,-0.216814508,2.413979711,8.262686934,FALSE,FALSE,2.73779813,15.5074,1.3176,14.8496,1.34,36.03540822,0.352625322,2.180133045,3.109798867,9.9268,2.5658,FALSE,F,0.310323823,TRUE,5084,1,UE,mens
4,1,B,30.19224532,-0.401931044,3.979683662,9.601350824,FALSE,FALSE,1.445568373,13.8936,1.662,13.7602,0.2226,36.92166688,0.727199331,1.751521205,2.627036056,12.6102,0.124,TRUE,F,0.391820884,FALSE,3804,1,UE,mens
8,1,F,37.55862637,0.955150979,0.521730637,1.589164739,FALSE,TRUE,2.94886176,11.8748,1.3274,12.903,1.4364,35.78063886,0.560799677,2.781171946,4.968080441,14.4918,2.5476,TRUE,F,0.503861166,FALSE,759,1,UE,mens
7,2,F,34.93094718,-0.114532621,1.514466692,7.508825571,FALSE,FALSE,0.092584448,14.525,1.3158,14.4362,1.2896,39.09332301,0.593202942,2.778057957,2.371132949,12.9914,1.307,FALSE,F,0.379663259,TRUE,5180,1,UE,mens
3,2,F,30.86884973,1.679756288,0.528878044,1.291912101,FALSE,FALSE,2.176547036,12.2826,2.287,11.0286,0.508,34.88398392,0.673516357,1.800089027,3.475085441,12.2308,3.0954,FALSE,U,0.402068078,TRUE,6169,1,W,mens
3,1,F,35.87277491,1.436561516,2.347459611,1.911090402,FALSE,TRUE,1.244044051,12.0756,0.3402,11.6852,0.841,30.86199234,0.803696834,4.025561343,4.085831711,13.7404,4.2376,FALSE,B,0.552543143,TRUE,4105,1,UE,mens
15,2,B,28.92864317,0.248012353,0.365101508,4.611764885,FALSE,FALSE,5.690681059,11.9038,2.4406,13.6204,2.985,21.14585834,0.790839384,2.142141688,2.621295378,5.2674,0.5264,TRUE,B,0.251463308,TRUE,2689,1,W,mens
3,1,V,16.20397852,0.023977647,3.599189428,11.88090489,FALSE,FALSE,4.741684907,9.4282,3.3778,11.2756,0.9892,19.40419956,1.643599155,0.533421482,4.757613654,13.5944,3.1566,FALSE,B,0.870023226,TRUE,9123,1,W,mens
7,2,B,30.45461557,-0.206344177,0.268971285,7.636797248,FALSE,FALSE,3.577372533,13.7136,3.8046,13.6496,0.2278,34.66415583,0.75731409,0.39639549,2.270041772,10.1626,1.481,FALSE,B,0.322237722,TRUE,8735,1,FE,mens
3,1,F,39.1939739,0.321844575,1.046656324,2.850931528,FALSE,FALSE,6.489203073,4.927,4.0944,10.7664,1.264,15.87810241,0.406856072,2.577781861,9.996154412,13.5284,3.925,FALSE,B,1.183401715,TRUE,5359,1,W,mens
12,1,B,32.35874122,0.427060066,0.367558241,3.590278864,FALSE,FALSE,4.204152638,14.824,3.2724,14.4316,0.9134,36.96885231,0.429707128,0.382830147,3.168979398,11.9136,1.094,FALSE,F,0.364692503,FALSE,5538,1,W,mens
8,1,U,34.86760905,-0.421266964,0.486402573,6.779211963,FALSE,FALSE,9.191649874,11.5602,5.7024,13.036,3.37,26.08504427,0.183193509,0.273606695,8.806787119,13.7578,0.8758,TRUE,F,0.703702406,FALSE,9510,1,FE,mens
6,1,B,32.03172629,1.956733437,0.842429082,1.350140172,FALSE,TRUE,3.213969234,14.692,2.3432,13.456,0.6236,32.7782342,1.039256591,1.019234345,0.871901554,13.6084,1.1856,FALSE,F,0.483392428,FALSE,628,1,UE,mens
3,1,F,31.95898314,0.650410704,0.55823994,2.730784377,TRUE,FALSE,1.393035032,12.31,1.8474,11.4522,0.7498,36.09132535,0.436794797,3.982478601,3.843780256,13.5038,3.0134,FALSE,B,0.438641812,TRUE,8493,1,UE,mens
3,1,B,27.65583317,-0.131681792,3.152189629,7.759320651,FALSE,FALSE,0.872598075,12.9122,0.9728,12.0484,1.0964,39.52106715,0.546532254,3.52223866,2.207054135,12.6328,5.0534,FALSE,F,0.362737029,TRUE,467,1,FE,mens
3,1,F,36.59418875,-0.061050357,1.124532746,6.86072531,FALSE,FALSE,2.91802416,12.2466,3.551,10.98,0.9222,29.0090175,0.99863996,2.559204144,3.293445909,13.4012,3.6366,FALSE,B,0.551135914,TRUE,125,1,UE,mens
3,1,F,27.26833716,5.316971627,2.239508632,5.226131246,FALSE,TRUE,1.931283149,12.4018,0.4474,10.919,0.79,36.12612507,0.545229454,3.818625829,2.504302199,12.944,4.9692,FALSE,F,0.410527567,TRUE,1034,1,FE,mens
3,2,B,22.55469805,0.297758349,0.865900661,4.794322214,FALSE,FALSE,1.917222262,7.7664,0.2804,9.6826,0.343,36.20579419,1.006240347,2.970558674,4.750354044,11.565,3.6272,FALSE,V,0.366727261,TRUE,7361,1,W,mens
13,1,B,20.22754791,-0.024477584,4.04176125,9.318467826,FALSE,FALSE,4.271666972,13.838,1.6304,13.5756,2.6332,31.02017743,0.487574723,0.690400333,2.516174169,11.7378,4.114,FALSE,F,0.42159618,TRUE,8087,1,FE,mens
3,1,F,40.17358158,0.037137977,1.132139124,3.694106368,FALSE,FALSE,5.041263691,8.4468,5.6646,11.0974,1.3764,20.18634678,1.034900287,0.989660748,5.980972344,12.6974,4.2012,FALSE,B,0.799852064,TRUE,7313,1,W,mens
4,1,F,38.75051101,-0.027424093,1.982931475,7.356555941,FALSE,FALSE,3.844791646,13.1852,3.0152,13.315,0.8274,29.77728162,0.493036467,2.493638465,3.934862302,13.0854,0.5392,FALSE,B,0.501844293,FALSE,8169,1,UE,mens
3,1,F,37.02914485,0.590010062,1.159875824,0.313667101,FALSE,TRUE,1.947385992,9.8172,0.8674,10.8976,0.7528,27.49741199,0.475401409,4.04823206,5.960282662,12.9788,2.3002,FALSE,B,0.56701428,TRUE,1668,1,UE,mens
10,1,F,35.10897338,-0.026189402,0.388005697,5.976884467,TRUE,FALSE,6.67519751,12.5836,3.9586,13.3004,2.678,23.90198292,0.525865146,0.057248055,2.738286552,12.3188,2.584,FALSE,B,0.600888753,FALSE,8089,1,UE,mens
7,1,V,33.40613328,-0.07627611,0.201407744,11.80522751,TRUE,FALSE,0.497035894,13.4242,3.1674,13.655,3.6076,24.80086137,0.570528444,0.873178955,1.374669509,11.7844,2.324,FALSE,B,0.53627711,TRUE,1534,1,FE,mens
5,1,B,35.1922711,-0.210523207,3.468377321,7.833867629,FALSE,FALSE,2.758956245,13.7282,3.1624,13.6142,0.4058,35.74365066,0.340675453,1.217094932,3.936772447,12.1836,2.6324,FALSE,F,0.393744788,TRUE,3292,1,UE,mens
3,2,F,38.51555842,0.120097156,0.564507655,5.656323415,TRUE,FALSE,2.384634052,13.0308,2.1492,11.9618,0.0176,34.74514694,1.41349891,1.78187028,2.984735619,16.3666,2.5468,FALSE,F,0.576542202,TRUE,4728,1,UE,mens
6,1,F,41.12592741,0.707137064,0.788712578,0.116381079,FALSE,TRUE,3.937907363,9.4152,2.2866,13.2828,1.5458,19.46759592,1.822988504,3.488018888,4.603406772,13.2816,2.569,FALSE,B,0.887937196,FALSE,7140,1,W,mens
8,1,F,29.67038837,-0.340442065,2.334185911,8.532495595,FALSE,FALSE,5.78369207,10.7698,1.622,13.1668,3.6416,22.55052134,0.087842928,2.752377344,7.032417033,13.2554,3.442,FALSE,F,0.683728947,FALSE,7817,1,UE,mens
3,2,F,38.26990634,0.27515547,0.337497586,4.244449938,FALSE,FALSE,2.3791338,13.3032,0.7,11.0924,0.179,28.09550313,1.083227343,4.070242837,2.419237793,14.0098,2.5542,FALSE,U,0.579775471,TRUE,692,1,W,mens
3,1,F,31.48731735,0.181555319,0.241216565,5.822723054,TRUE,FALSE,1.2934548,12.3112,1.6286,11.3366,0.7782,29.07938659,0.094083148,3.980050555,6.369340288,12.3992,2.0122,FALSE,F,0.483464588,TRUE,9166,1,UE,mens
5,1,B,33.3114816,0.899074468,0.527003112,0.104381974,TRUE,TRUE,3.539241823,14.7492,3.0972,13.434,0.1886,36.85102903,0.150156465,1.163228449,4.593137076,11.1488,1.5638,TRUE,F,0.33931804,TRUE,7443,1,FE,mens
5,1,F,20.39162773,0.756007196,0.485680797,1.323442035,FALSE,FALSE,3.612516298,5.7934,1.085,6.8908,2.3568,28.77774908,0.627471616,1.861450762,6.411491508,13.625,2.8614,FALSE,V,0.546837622,TRUE,6786,1,W,mens
4,1,B,31.00765127,0.562051377,1.0188838,1.215680366,TRUE,FALSE,7.226160873,6.941,3.5926,13.2674,0.1006,14.80266113,0.609748877,1.216500192,8.38102093,10.683,1.5306,FALSE,B,0.896120589,FALSE,397,1,UE,mens
7,1,F,14.1826822,2.495409278,0.397084166,4.306767402,TRUE,FALSE,3.297734616,7.9796,2.2732,9.1164,0.8224,20.17562683,0.535145975,0.948436448,3.915949597,7.7162,4.4638,FALSE,V,0.402949957,TRUE,9305,1,FE,mens
3,1,F,29.77648973,0.554115451,0.261880358,4.183119883,FALSE,FALSE,1.786561177,12.3826,0.8682,11.0006,0.264,29.75053902,0.871906072,3.651181167,1.770458915,12.0272,5.1998,FALSE,F,0.465002694,TRUE,3404,1,W,mens
6,1,B,24.46812083,3.203853215,3.924930024,4.659479854,TRUE,TRUE,1.414606885,12.1076,1.5268,12.8968,0.3528,51.99371944,0.272496699,2.279640106,7.277096417,6.9142,0.6602,TRUE,F,0.11984455,FALSE,6899,1,FE,mens
4,1,F,40.20902034,0.094370044,0.638355904,5.87879808,FALSE,FALSE,1.296298191,13.1138,2.2194,13.1718,0.9244,28.85247759,1.232913025,3.704097757,2.407746449,13.562,2.9592,FALSE,B,0.553784316,FALSE,4649,1,W,mens
5,1,F,35.88297421,0.259030256,0.895673491,5.011845257,FALSE,FALSE,2.037337655,13.312,3.0214,12.5834,1.1188,32.40655852,1.016155998,2.912743489,2.272018551,13.9406,3.0734,FALSE,B,0.506459283,TRUE,1401,1,W,mens
9,2,V,22.17306381,4.182540944,0.58993949,1.036916735,FALSE,FALSE,5.967817243,15.942,2.3664,15.1062,3.5426,30.14070438,0.481891368,0.922248665,1.755153212,7.2292,1.5218,TRUE,F,0.255147199,TRUE,3948,1,FE,mens
10,1,B,33.70082775,1.545963599,1.198747427,0.638350268,TRUE,FALSE,2.188203437,12.7174,3.5498,13.5172,1.513,32.98714844,0.16527369,2.125468456,5.98221118,12.8822,3.3886,FALSE,B,0.466470888,FALSE,6837,1,UE,mens
5,1,B,14.36908458,0.231707077,2.987142297,8.498269117,FALSE,FALSE,0.109204579,4.5564,0.7024,4.4672,0.7654,36.77971308,1.09950374,3.658075305,7.565147458,13.432,3.4512,TRUE,V,0.431297215,TRUE,1518,1,W,mens
3,1,F,41.1894316,0.666256647,0.338118563,1.39653662,FALSE,FALSE,3.592089197,12.546,4.3664,10.9196,1.1636,24.88206406,1.959714762,1.961397372,2.018947309,13.8476,4.1348,FALSE,B,0.701688227,TRUE,550,1,W,mens
7,2,F,40.62677466,-0.123631087,2.249118983,7.451307869,FALSE,FALSE,3.237123229,13.0326,2.7642,13.0908,0.4724,35.93878165,0.695874107,1.270003596,3.131695949,13.719,1.1516,TRUE,F,0.460752939,TRUE,6328,1,UE,mens
6,1,F,35.79876698,0.801180965,0.293609731,1.656363277,FALSE,FALSE,2.399541498,12.5328,0.0098,12.3146,2.3798,17.7113159,0.421255893,3.498232476,2.554349571,6.1972,0.4756,FALSE,B,0.355551938,FALSE,2083,1,W,mens
4,2,B,36.65080277,0.308130783,0.974855405,2.74457106,TRUE,FALSE,2.256588585,13.687,3.1058,12.5918,1.1328,33.83693246,0.964490501,1.151965582,2.144116418,14.6134,1.8786,FALSE,U,0.513445435,FALSE,7277,1,UE,mens
5,1,F,36.5658086,0.475608622,0.428638528,0.54567854,FALSE,FALSE,1.663030306,9.2484,2.418,10.8966,2.1964,24.69977952,0.427803261,3.548838994,5.679738694,14.1982,3.0888,FALSE,B,0.741343219,TRUE,7871,1,W,mens
6,1,F,40.7803952,-0.061170953,1.596137394,6.748549357,FALSE,FALSE,3.20348002,11.94,2.2096,14.503,0.2878,28.78384472,0.535606598,3.032023934,4.37245227,12.9018,0.5172,FALSE,F,0.528515395,FALSE,5619,1,UE,mens
9,1,U,28.06137858,-0.154936332,2.593548501,8.203180685,FALSE,FALSE,2.35795413,15.8054,3.0312,16.8442,0.9144,54.2075061,0.740335128,3.606962358,1.414547684,11.0428,5.5716,FALSE,F,0.233260217,TRUE,347,1,FE,mens
13,2,B,31.68122372,0.979498949,1.226138423,2.401889814,TRUE,FALSE,2.205429391,13.752,3.3168,13.4614,1.1306,35.70228226,1.149862961,0.83226725,1.47662062,13.0862,2.8466,FALSE,B,0.429423477,TRUE,7066,1,UE,mens
4,1,B,22.59372575,2.659498222,2.904892056,2.030466903,FALSE,TRUE,1.410501996,13.2192,3.2212,13.041,1.822,34.74551069,0.472805979,0.778169075,2.306991953,11.5706,2.255,FALSE,B,0.38218555,FALSE,4749,1,FE,mens
3,2,B,33.85199796,0.937634832,0.502575624,0.098382396,FALSE,FALSE,2.782740929,13.3894,2.8178,11.3942,0.878,26.50951274,1.424589044,1.291941557,1.620356124,10.9818,2.4594,FALSE,B,0.467319124,TRUE,3618,1,W,mens
3,2,B,38.61453635,0.166376332,0.380666722,1.950150452,FALSE,FALSE,2.769270532,10.2838,2.2166,11.1576,0.4112,22.70716251,0.509397635,1.547146773,4.964431872,12.2824,2.1874,FALSE,B,0.629825057,TRUE,1816,1,W,mens
3,1,B,23.99367296,0.483142008,0.469033913,1.041482843,TRUE,TRUE,4.062989491,5.873,1.221,9.8292,0.2956,21.90308995,1.0763239,1.800503915,6.719841792,12.4658,3.9756,FALSE,V,0.67665276,TRUE,5915,1,UE,mens
6,1,F,20.72179611,4.070743006,1.020760922,1.037626288,TRUE,TRUE,3.330857673,12.4938,1.4728,12.7338,1.8494,19.39339294,0.535431373,2.43679447,1.880506604,3.5548,0.5482,TRUE,F,0.168196814,FALSE,803,1,FE,mens
8,1,B,24.73229464,0.921042095,0.089835229,2.533670271,TRUE,FALSE,4.328104398,12.2578,5.288,13.2226,1.0688,31.18302191,0.528337257,0.742490378,6.408165119,13.6454,4.1148,FALSE,B,0.554544064,FALSE,4715,1,FE,mens
6,1,F,15.32556833,-0.132587535,2.090347146,7.506306006,FALSE,FALSE,3.479515305,5.1426,1.0434,7.7776,1.229,32.40409735,0.391269654,1.902511745,7.032887477,15.1502,2.4564,TRUE,V,0.571006222,FALSE,303,1,FE,mens
4,1,B,35.99128977,-0.060055252,0.544770621,4.641871473,TRUE,FALSE,3.705839764,12.1516,5.9422,13.1436,2.3716,22.06813526,0.603228935,1.084721209,7.573144753,10.696,3.6068,FALSE,B,0.593958964,FALSE,9224,1,UE,mens
3,1,F,29.09153932,0.201845954,2.211480321,5.568300093,FALSE,FALSE,4.862070691,5.747,0.6258,10.3282,1.0028,20.52750667,1.971412926,2.456205793,6.552443274,13.6914,3.4932,FALSE,V,0.811934864,TRUE,817,1,W,mens
3,2,B,18.50282935,0.687557241,0.580238535,0.524195356,FALSE,TRUE,2.376861477,4.8176,0.5692,7.1038,0.081,38.84488669,0.660277156,2.500240432,7.562154488,15.75,3.6762,TRUE,V,0.494914701,TRUE,8570,1,UE,mens
7,2,B,33.12899901,0.289686634,0.159343253,3.797685089,TRUE,FALSE,2.167027919,11.2386,1.593,13.322,0.9968,18.12141122,0.284393309,2.02650243,4.508091224,4.9544,0.7232,TRUE,F,0.280539946,TRUE,653,1,UE,mens
14,1,F,32.90671899,-0.090149955,0.092626804,6.852396504,FALSE,FALSE,3.929423719,12.3876,0.6638,14.815,2.4262,27.58608563,0.665924272,3.519744854,2.383054047,14.2424,5.1366,FALSE,F,0.648226719,FALSE,8455,1,UE,mens
4,1,F,45.38522727,0.312323454,1.247891001,3.38687393,FALSE,FALSE,3.252051642,12.666,3.464,12.0378,0.2732,27.33205602,0.774961806,2.280821282,2.79085956,12.8232,0.8998,FALSE,B,0.538301166,FALSE,3219,1,W,mens
13,2,F,28.74311315,-0.076985929,1.166856362,7.095378717,FALSE,FALSE,4.460426549,10.6156,1.7172,13.1402,1.96,22.91712213,0.154871213,1.957805339,6.156793933,13.0826,2.4238,FALSE,B,0.666464878,TRUE,6589,1,UE,mens
7,1,F,39.56857276,0.28692063,1.22430769,5.210402697,FALSE,FALSE,3.078590593,12.8996,4.1182,13.3598,1.0742,31.31281492,0.846250533,2.029671609,3.657566004,14.2894,2.2144,FALSE,B,0.542545292,TRUE,1375,1,W,mens
4,1,B,23.33617238,1.828403874,1.678539281,0.429011251,FALSE,TRUE,2.172124821,13.352,2.938,13.504,0.7712,35.6904157,0.389289547,1.098487903,3.023742697,11.2864,1.5142,FALSE,B,0.361325754,FALSE,1571,1,FE,mens
3,1,U,31.60141178,0.153125377,1.106176929,7.625060819,FALSE,FALSE,5.272097954,5.6892,1.0674,10.917,0.3854,20.72012622,1.932741675,3.611261247,6.625952769,12.454,3.6688,FALSE,V,0.751262236,TRUE,7859,1,W,mens
7,1,B,15.55037314,0.415155246,1.014983922,5.983688115,FALSE,FALSE,1.440153686,5.5792,2.287,5.385,0.86,16.47226577,0.473488006,1.12289143,6.478641601,6.2504,2.6126,TRUE,V,0.387361571,TRUE,7065,1,W,mens
4,2,B,38.803656,-0.10635239,2.009957316,7.511517842,FALSE,FALSE,1.291732016,12.6558,3.4174,13.4476,2.3968,29.84128697,0.860222165,1.382072988,3.938456131,12.3404,3.7298,FALSE,B,0.48267495,FALSE,4790,1,UE,mens
4,1,F,30.93010824,1.242769241,2.187970138,0.182028067,FALSE,TRUE,2.815867412,12.7556,2.8702,11.9388,5.565,30.7386123,1.054122754,0.681608437,1.683087302,11.5622,0.3462,FALSE,F,0.434302136,FALSE,4762,1,UE,mens
3,1,B,34.6301516,0.791453484,1.559715797,0.231101151,FALSE,TRUE,2.360893678,9.8236,1.4732,11.1226,0.4982,21.30211819,0.42645222,1.863809852,6.473074958,12.3662,3.1586,FALSE,B,0.654810871,TRUE,8469,1,UE,mens
3,1,F,39.56071501,0.303932415,1.416361733,3.624697088,FALSE,FALSE,0.3642839,11.5706,1.2342,11.2082,1.1972,27.54316222,0.89466474,3.537498465,4.0033211,13.5352,4.0058,FALSE,B,0.575353682,TRUE,7737,1,W,mens
3,2,U,37.50627911,0.768866607,0.446423384,4.576910157,TRUE,FALSE,5.845860245,15.7104,3.7454,11.557,0.3684,16.80085955,4.233467011,0.276511299,2.325112212,10.818,2.129,FALSE,B,0.853930143,TRUE,4593,1,UE,mens
5,1,F,25.57108655,3.615396932,0.119970169,2.214464597,FALSE,TRUE,2.176605844,13.3654,2.6854,12.6834,0.6184,42.35290628,0.527818323,1.454283402,2.142539319,14.2898,2.6524,FALSE,F,0.388515117,TRUE,8782,1,FE,mens
6,1,F,36.74673639,-0.159960948,2.140074367,7.830913722,FALSE,FALSE,2.105827134,12.8076,2.2846,12.515,0.1992,32.76378775,0.482812734,3.224106921,4.287836033,14.8086,0.582,FALSE,B,0.526477381,FALSE,1823,1,UE,mens
3,1,F,28.3743772,2.522843111,1.653605427,1.347237336,FALSE,TRUE,1.96227364,13.1144,1.8648,11.4394,0.8426,31.49883862,0.860639984,3.42783869,0.855764822,12.4036,2.0428,FALSE,F,0.446992659,TRUE,4662,1,UE,mens
3,1,F,32.91632833,0.35207477,1.90490798,3.814756102,FALSE,FALSE,1.048245811,10.743,0.1066,11.1092,0.8756,30.82938623,0.097648234,2.115419505,5.739648272,13.2818,4.4382,FALSE,B,0.489893863,TRUE,2219,1,W,mens
3,1,F,29.27186106,2.514173384,1.949367716,3.996319018,FALSE,TRUE,1.07270419,12.62,0.1164,11.6132,0.4866,37.11494584,0.56469018,3.358492578,1.221009794,12.0956,1.9516,FALSE,F,0.355830844,TRUE,7860,1,FE,mens
3,1,U,23.92595414,-0.042930113,2.928983815,7.088603382,FALSE,FALSE,1.718457564,12.7408,0.2026,11.5686,1.054,24.48553891,0.054885085,2.414225428,3.403175733,11.6104,4.637,FALSE,F,0.429221705,TRUE,8063,1,FE,mens
4,2,B,37.64236444,0.679241731,1.355647163,0.679296984,FALSE,FALSE,4.429705047,12.957,3.0114,12.3608,1.378,27.34199023,1.272038339,1.421989411,3.900934179,12.6288,1.761,TRUE,B,0.592090677,FALSE,2453,1,W,mens
9,1,F,26.90991808,-0.585365523,1.56343921,10.08644961,FALSE,FALSE,4.442950416,13.1604,1.1544,11.7958,3.0738,39.63061389,1.020448194,2.183788611,0.095980517,15.0124,1.2468,TRUE,F,0.440453331,TRUE,1228,1,FE,mens
8,1,B,34.12174277,1.388506933,1.446410174,0.646121777,TRUE,FALSE,1.467073304,15.7256,3.17,14.8934,1.9618,32.51877998,0.602901926,0.440989188,2.859441523,10.0762,0.0614,FALSE,F,0.354469864,FALSE,5551,1,FE,mens
12,2,F,20.7539344,0.773883503,1.937828095,3.806914795,TRUE,FALSE,0.882413282,12.3438,1.8096,13.226,1.7902,37.48101508,0.633609602,1.824568991,3.137385192,13.5282,3.8098,FALSE,F,0.439169782,FALSE,8918,1,FE,mens
14,1,B,39.96333012,0.612590985,0.54299223,0.951790842,TRUE,TRUE,3.101151767,13.0512,4.906,13.8474,1.9088,33.49488421,0.348796827,1.229360417,5.593292762,11.0824,3.5692,FALSE,B,0.398796765,FALSE,6526,1,UE,mens
3,1,F,39.87112169,0.168119453,0.51642638,4.21638172,FALSE,FALSE,3.93358855,7.9072,3.5782,10.984,1.1274,20.17764554,1.100932943,2.631919548,6.193162861,13.509,4.2042,FALSE,B,0.861955946,TRUE,5778,1,W,mens
6,2,F,32.47784292,0.775073068,0.215949282,0.914162114,FALSE,FALSE,3.026778175,9.6354,3.8998,12.4118,2.6944,25.34533018,0.461576217,2.610605448,4.953612016,12.856,4.861,FALSE,B,0.634632314,FALSE,8868,1,W,mens
